rebalance_date,fund,family,method,ticker,weight
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,BA,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,CAT,3.6854422065918334e-19
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,CCI,1.7930191722979838e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,CMCSA,4.382950994063361e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,COP,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,CVX,0.06823417267604223
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,D,7.444420516734834e-19
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,DD,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,DIS,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,DOW,3.0043867960022734e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,DUK,1.7378104109476526e-17
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,EA,0.1
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,GE,0.003609667366248334
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,GILD,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,GS,2.9451780397950543e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,INTC,1.3889004483406855e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,KO,0.08840270951643829
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,MMM,1.0278800083448467e-17
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,MRK,0.1
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,MS,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,NEE,8.928444719880262e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,NEM,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,NKE,1.4570380172246944e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,NUE,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,NVDA,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,O,0.09362218707464876
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,OXY,0.01285206625828153
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,PLD,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,PSA,0.01944044896240764
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,QCOM,5.203769660617744e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,SBUX,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,SHW,2.6232410656694476e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,SLB,1.1667694309283756e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,SO,0.013478643795658638
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,T,0.041217762019041336
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,TMUS,0.1
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,TTWO,0.01805105598015509
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,UPS,0.007704465369270502
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,USB,4.013319530073076e-18
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,V,0.03969905016010278
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,WFC,0.0
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,WMT,0.08840270951643829
2023-08-01,Equity Min Variance + Sentiment,Equity,sentiment,XOM,0.009050182702674752
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,ABBV,0.1
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,ABT,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,ADBE,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,AEP,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,AMD,2.7009076618609236e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,AMGN,0.1
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,AMT,6.324822827999908e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,BA,3.6677796550251365e-19
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,CAT,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,CCI,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,CMCSA,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,COP,4.649778149473023e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,CVX,0.019150245893359348
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,D,0.0008194111763084035
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,DD,5.8267748069517646e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,DIS,5.648597655022987e-19
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,DOW,7.495110751769115e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,DUK,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,EA,0.0924253256773481
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,GE,0.007751018451375374
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,GILD,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,GS,1.2984564090199913e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,INTC,2.3020043727307967e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,KO,0.1
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,MMM,5.348595983310761e-19
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,MRK,0.1
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,MS,0.008595003582196158
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,NEE,3.623961076418212e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,NEM,9.509258965286375e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,NKE,1.2689116070054777e-17
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,NUE,2.853459747244642e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,NVDA,8.583359435936309e-19
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,O,0.1
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,OXY,1.6974861435713057e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,PLD,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,PSA,0.048755814836966914
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,QCOM,8.933224657944834e-19
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,SBUX,6.732462978104554e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,SHW,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,SLB,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,SO,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,T,0.0405872803649159
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,TMUS,0.08427958899829395
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,TTWO,0.023740154586914117
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,UPS,0.00023568409036764842
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,USB,0.0
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,V,0.061810078089477645
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,WFC,4.458093704000594e-18
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,WMT,0.1
2023-09-01,Equity Min Variance + Sentiment,Equity,sentiment,XOM,0.011850394252476332
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,ABBV,0.08378578687933497
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,ABT,7.696356434075374e-19
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,ADBE,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,AEP,1.5764180138513866e-17
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,AMD,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,AMGN,0.07111617653684543
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,AMT,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,BA,1.172979684642416e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,CAT,9.715686808363133e-19
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,CCI,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,CMCSA,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,COP,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,CVX,0.053296395952393105
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,D,3.1672633416435946e-17
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,DD,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,DIS,3.545190394799076e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,DOW,1.1406239010324827e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,DUK,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,EA,0.1
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,GE,0.013734653723785998
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,GILD,9.983177249483444e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,GS,2.0394999730546913e-17
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,INTC,3.1274708567518803e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,KO,0.09333677287726053
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,MMM,6.879675445660388e-19
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,MRK,0.08378578687933498
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,MS,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,NEE,1.4028845032003882e-17
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,NEM,2.21833145144065e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,NKE,3.65136464156731e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,NUE,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,NVDA,8.515306610655336e-19
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,O,0.1
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,OXY,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,PLD,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,PSA,0.013582147434435537
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,QCOM,4.5142985251740744e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,SBUX,3.0934290178455183e-18
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,SHW,6.757592080571315e-19
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,SLB,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,SO,1.491122987050656e-17
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,T,0.06261784335695608
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,TMUS,0.1
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,TTWO,0.04433658155270013
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,UPS,3.8008299920770306e-19
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,USB,0.0
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,V,0.08389074277026973
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,WFC,0.003180339159422961
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,WMT,0.09333677287726053
2023-10-02,Equity Min Variance + Sentiment,Equity,sentiment,XOM,7.515971538363058e-19
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,ABBV,0.09879791981065104
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,ABT,0.023449573294645344
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,ADBE,1.0326876478102229e-17
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,AEP,2.8003249964272803e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,AMD,0.00427066336965595
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,AMGN,0.05390164736811984
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,AMT,7.931913451874945e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,BA,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,CAT,0.002501774670493656
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,CCI,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,CMCSA,0.004386988340458715
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,COP,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,CVX,0.043246536292437285
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,D,6.82780345271979e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,DD,0.007392505528445427
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,DIS,7.335984779523068e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,DOW,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,DUK,0.025330865395836216
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,EA,0.0791019269877579
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,GE,0.019742407660844587
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,GILD,0.001669948792767886
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,GS,0.0015439642820739236
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,INTC,1.4553599972084006e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,KO,0.1
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,MMM,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,MRK,0.09879791981065104
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,MS,5.879460008369711e-19
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,NEE,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,NEM,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,NKE,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,NUE,2.9281592632259705e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,NVDA,0.00343457362326133
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,O,0.1
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,OXY,3.559894106893897e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,PLD,3.4421885155001576e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,PSA,2.7019480708030276e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,QCOM,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,SBUX,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,SHW,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,SLB,7.326668776889608e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,SO,1.414794973305898e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,T,0.0466574706994964
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,TMUS,0.1
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,TTWO,0.006264548409816604
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,UPS,1.2795390335370259e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,USB,1.1608650338411944e-18
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,V,0.05909725853714867
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,WFC,0.0
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,WMT,0.1
2023-11-01,Equity Min Variance + Sentiment,Equity,sentiment,XOM,0.02041150712543832
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,ABBV,0.08537512869449053
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,ABT,0.03041080941612956
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,ADBE,5.414559844410107e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,AEP,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,AMD,0.009878999828938658
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,AMGN,0.02298364169345137
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,AMT,1.0306415066583553e-18
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,BA,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,CAT,1.8046821793057792e-18
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,CCI,3.999372818719724e-18
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,CMCSA,0.002918022539574736
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,COP,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,CVX,0.04365229340852324
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,D,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,DD,0.008032207377625604
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,DIS,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,DOW,0.008797218551878034
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,DUK,0.08896866976661849
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,EA,0.08437406589871768
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,GE,0.014715727860276702
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,GILD,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,GS,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,INTC,3.806730786935861e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,KO,0.06787993279906576
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,MMM,2.1969943352539714e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,MRK,0.08537512869449053
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,MS,9.648473489803294e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,NEE,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,NEM,0.008843345962711585
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,NKE,5.380557792469343e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,NUE,4.305215045092982e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,NVDA,0.011148102736339106
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,O,0.07616789648171271
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,OXY,0.016074898944755518
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,PLD,3.692980892465893e-18
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,PSA,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,QCOM,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,SBUX,8.530806248651625e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,SHW,6.007517314213775e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,SLB,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,SO,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,T,0.05721885059622986
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,TMUS,0.1
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,TTWO,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,UPS,4.84237645359215e-19
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,USB,0.0
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,V,0.1
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,WFC,3.1758559860945286e-18
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,WMT,0.06787993279906576
2023-12-01,Equity Min Variance + Sentiment,Equity,sentiment,XOM,0.009305125949404441
2021-01-04,Equity Minimum Variance,Equity,min_variance,ABBV,0.09999999999999994
2021-01-04,Equity Minimum Variance,Equity,min_variance,ABT,1.660319084527021e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,ADBE,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,AEP,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,AMD,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,AMGN,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,AMT,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,BA,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,CAT,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,CCI,1.6585822817273985e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,CMCSA,7.45857199087512e-18
2021-01-04,Equity Minimum Variance,Equity,min_variance,COP,2.3724491485813043e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,CVX,1.7670245106117558e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,D,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,DD,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,DIS,3.708393179770251e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,DOW,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,DUK,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,EA,0.09999999999999995
2021-01-04,Equity Minimum Variance,Equity,min_variance,GE,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,GILD,0.09999999999999996
2021-01-04,Equity Minimum Variance,Equity,min_variance,GS,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,INTC,1.20523555802237e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,KO,0.0623894085137345
2021-01-04,Equity Minimum Variance,Equity,min_variance,MMM,0.09999999999999996
2021-01-04,Equity Minimum Variance,Equity,min_variance,MRK,0.09999999999999994
2021-01-04,Equity Minimum Variance,Equity,min_variance,MS,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,NEE,2.075248347062901e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,NEM,0.09999999999999996
2021-01-04,Equity Minimum Variance,Equity,min_variance,NKE,0.010747765736332881
2021-01-04,Equity Minimum Variance,Equity,min_variance,NUE,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,NVDA,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,O,2.8468044801360913e-18
2021-01-04,Equity Minimum Variance,Equity,min_variance,OXY,2.6995769785716013e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,PLD,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,PSA,0.09999999999999996
2021-01-04,Equity Minimum Variance,Equity,min_variance,QCOM,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,SBUX,8.42104041157264e-18
2021-01-04,Equity Minimum Variance,Equity,min_variance,SHW,4.959165454940249e-17
2021-01-04,Equity Minimum Variance,Equity,min_variance,SLB,6.881992965653023e-18
2021-01-04,Equity Minimum Variance,Equity,min_variance,SO,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,T,1.60965160543203e-16
2021-01-04,Equity Minimum Variance,Equity,min_variance,TMUS,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,TTWO,0.08627973086331976
2021-01-04,Equity Minimum Variance,Equity,min_variance,UPS,0.040583094886612936
2021-01-04,Equity Minimum Variance,Equity,min_variance,USB,4.138331187438409e-18
2021-01-04,Equity Minimum Variance,Equity,min_variance,V,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,WFC,0.0
2021-01-04,Equity Minimum Variance,Equity,min_variance,WMT,0.09999999999999996
2021-01-04,Equity Minimum Variance,Equity,min_variance,XOM,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,ABBV,0.09999999999999994
2021-02-01,Equity Minimum Variance,Equity,min_variance,ABT,1.1340896446983365e-16
2021-02-01,Equity Minimum Variance,Equity,min_variance,ADBE,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,AEP,6.551989511386282e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,AMD,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,AMGN,8.037471744106086e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,AMT,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,BA,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,CAT,1.686636145433881e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,CCI,9.068275810788109e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,CMCSA,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,COP,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,CVX,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,D,4.0942272351914564e-18
2021-02-01,Equity Minimum Variance,Equity,min_variance,DD,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,DIS,4.838246694104766e-18
2021-02-01,Equity Minimum Variance,Equity,min_variance,DOW,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,DUK,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,EA,0.09999999999999996
2021-02-01,Equity Minimum Variance,Equity,min_variance,GE,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,GILD,0.09999999999999992
2021-02-01,Equity Minimum Variance,Equity,min_variance,GS,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,INTC,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,KO,0.059536941831378976
2021-02-01,Equity Minimum Variance,Equity,min_variance,MMM,0.09999999999999992
2021-02-01,Equity Minimum Variance,Equity,min_variance,MRK,0.09999999999999994
2021-02-01,Equity Minimum Variance,Equity,min_variance,MS,3.137504847337145e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,NEE,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,NEM,0.09999999999999995
2021-02-01,Equity Minimum Variance,Equity,min_variance,NKE,0.005846587161599277
2021-02-01,Equity Minimum Variance,Equity,min_variance,NUE,5.147983726271118e-18
2021-02-01,Equity Minimum Variance,Equity,min_variance,NVDA,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,O,3.265257992527335e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,OXY,1.3235885593330697e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,PLD,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,PSA,0.09999999999999996
2021-02-01,Equity Minimum Variance,Equity,min_variance,QCOM,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,SBUX,1.0437238127926324e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,SHW,0.0
2021-02-01,Equity Minimum Variance,Equity,min_variance,SLB,6.469079280000306e-18
2021-02-01,Equity Minimum Variance,Equity,min_variance,SO,3.6043223049451557e-17
2021-02-01,Equity Minimum Variance,Equity,min_variance,T,0.01175101006949884
