date,fund,family,method,return,growth_of_one,drawdown
2021-08-24,Equity Maximum Sharpe,Equity,max_sharpe,0.004551756884301928,1.1234557268389496,0.0
2021-08-25,Equity Maximum Sharpe,Equity,max_sharpe,0.0015578990803578603,1.1252059574826145,0.0
2021-08-26,Equity Maximum Sharpe,Equity,max_sharpe,-0.0071253059865411085,1.117188520737672,-0.007125305986541153
2021-08-27,Equity Maximum Sharpe,Equity,max_sharpe,0.010822789288738477,1.1292796166934131,0.0
2021-08-30,Equity Maximum Sharpe,Equity,max_sharpe,0.0015348079211950161,1.1310128439943583,0.0
2021-08-31,Equity Maximum Sharpe,Equity,max_sharpe,-0.0035187336856929846,1.127033111001244,-0.0035187336856929985
2021-09-01,Equity Maximum Sharpe,Equity,max_sharpe,-0.00027057088127542886,1.1267281686591737,-0.0037883525000941276
2021-09-02,Equity Maximum Sharpe,Equity,max_sharpe,0.003125067946207917,1.13024927074314,-0.0006751234128532513
2021-09-03,Equity Maximum Sharpe,Equity,max_sharpe,-0.0035116897352898387,1.1262801859807525,-0.004184442324184023
2021-09-07,Equity Maximum Sharpe,Equity,max_sharpe,-0.009598912995256604,1.1154691204672418,-0.013743189221637198
2021-09-08,Equity Maximum Sharpe,Equity,max_sharpe,-0.0039032150212888355,1.1111152046404502,-0.017592761620315756
2021-09-09,Equity Maximum Sharpe,Equity,max_sharpe,-0.004029905337438411,1.1066375155467607,-0.021551769793800135
2021-09-10,Equity Maximum Sharpe,Equity,max_sharpe,-0.00398628762868601,1.102226140109097,-0.025452145869180764
2021-09-13,Equity Maximum Sharpe,Equity,max_sharpe,-0.001410111851233315,1.10067187796619,-0.026826367347884572
2021-09-14,Equity Maximum Sharpe,Equity,max_sharpe,-0.012289400271686617,1.0871452806900745,-0.03878608765339764
2021-09-15,Equity Maximum Sharpe,Equity,max_sharpe,0.006668027695441209,1.094394395530684,-0.03237668666462723
2021-09-16,Equity Maximum Sharpe,Equity,max_sharpe,-0.004287870029033966,1.0897017746021453,-0.03652572966927248
2021-09-17,Equity Maximum Sharpe,Equity,max_sharpe,-0.015038552224517329,1.0733142375556417,-0.05101498780061986
2021-09-20,Equity Maximum Sharpe,Equity,max_sharpe,-0.019715059653680755,1.0521537833350874,-0.06972428392657959
2021-09-21,Equity Maximum Sharpe,Equity,max_sharpe,-0.003975471579627302,1.0479709758720415,-0.07342256859704688
2021-09-22,Equity Maximum Sharpe,Equity,max_sharpe,0.009790684935649515,1.0582313295185097,-0.06435074089769721
2021-09-23,Equity Maximum Sharpe,Equity,max_sharpe,0.011376165583518644,1.0702699443487795,-0.053706639998052697
2021-09-24,Equity Maximum Sharpe,Equity,max_sharpe,-0.008066398711316267,1.0616367202489239,-0.061339819537699736
2021-09-27,Equity Maximum Sharpe,Equity,max_sharpe,-0.0015054094850616099,1.0600385222605715,-0.06275288747661723
2021-09-28,Equity Maximum Sharpe,Equity,max_sharpe,-0.014344880819047473,1.0448323959951444,-0.07619758560376155
2021-09-29,Equity Maximum Sharpe,Equity,max_sharpe,-0.0008352422776428964,1.0439597078049585,-0.07696918443645373
2021-09-30,Equity Maximum Sharpe,Equity,max_sharpe,-0.012547354703148246,1.0308607750553347,-0.08855077948126577
2021-10-01,Equity Maximum Sharpe,Equity,max_sharpe,0.009366013530327386,1.0405158310223865,-0.08001413374968103
2021-10-04,Equity Maximum Sharpe,Equity,max_sharpe,-0.007440511223379593,1.0327738613035602,-0.08685929891286726
2021-10-05,Equity Maximum Sharpe,Equity,max_sharpe,0.011568961726568211,1.0447219825771812,-0.07629520909101861
2021-10-06,Equity Maximum Sharpe,Equity,max_sharpe,0.00228392469740393,1.0471080489151101,-0.07418553690595109
2021-10-07,Equity Maximum Sharpe,Equity,max_sharpe,0.007920751752863456,1.0554019318289918,-0.06685239037457269
2021-10-08,Equity Maximum Sharpe,Equity,max_sharpe,-0.0018059165920808454,1.0534959639689876,-0.06853757712565589
2021-10-11,Equity Maximum Sharpe,Equity,max_sharpe,-0.00694056316802528,1.046184108683801,-0.07500245091025715
2021-10-12,Equity Maximum Sharpe,Equity,max_sharpe,0.005475788223194972,1.0519127913054256,-0.0699373602244674
2021-10-13,Equity Maximum Sharpe,Equity,max_sharpe,0.004218194920158333,1.0563499644981598,-0.06601417472193705
2021-10-14,Equity Maximum Sharpe,Equity,max_sharpe,0.01434325905218539,1.0715014656887238,-0.052617774078904556
2021-10-15,Equity Maximum Sharpe,Equity,max_sharpe,0.006652721667298641,1.0786298667060534,-0.04631510381730575
2021-10-18,Equity Maximum Sharpe,Equity,max_sharpe,0.0065355211735026834,1.0856792750382833,-0.040082275985453886
2021-10-19,Equity Maximum Sharpe,Equity,max_sharpe,0.0045480342511621495,1.0906169815669342,-0.035716537298338236
2021-10-20,Equity Maximum Sharpe,Equity,max_sharpe,0.007530901594449862,1.0988303107323507,-0.028454613431576625
2021-10-21,Equity Maximum Sharpe,Equity,max_sharpe,0.000969522752320738,1.0998956517195455,-0.027512678074386288
2021-10-22,Equity Maximum Sharpe,Equity,max_sharpe,0.007847295058407448,1.1085268574320482,-0.01988128311867543
2021-10-25,Equity Maximum Sharpe,Equity,max_sharpe,0.010759931168515598,1.120454530116468,-0.009335273188058602
2021-10-26,Equity Maximum Sharpe,Equity,max_sharpe,0.015604882990895201,1.1379390919555539,0.0
2021-10-27,Equity Maximum Sharpe,Equity,max_sharpe,-0.016395221153379345,1.119282328883867,-0.016395221153379325
2021-10-28,Equity Maximum Sharpe,Equity,max_sharpe,0.01412620396010903,1.1350935393506263,-0.002500619431254014
2021-10-29,Equity Maximum Sharpe,Equity,max_sharpe,0.002406897274036578,1.1378255928962657,-9.97408913100406e-05
2021-11-01,Equity Maximum Sharpe,Equity,max_sharpe,0.0017532580731078416,1.1398204948028,0.0
2021-11-02,Equity Maximum Sharpe,Equity,max_sharpe,0.006020035827638447,1.1466822550185896,0.0
2021-11-03,Equity Maximum Sharpe,Equity,max_sharpe,0.0008025116312635972,1.1476024808656056,0.0
2021-11-04,Equity Maximum Sharpe,Equity,max_sharpe,0.0074922343724739306,1.1562005876186832,0.0
2021-11-05,Equity Maximum Sharpe,Equity,max_sharpe,-0.011361328253658638,1.1430646132156743,-0.011361328253658654
2021-11-08,Equity Maximum Sharpe,Equity,max_sharpe,0.010265098991763677,1.1547982846243152,-0.001212854421096754
2021-11-09,Equity Maximum Sharpe,Equity,max_sharpe,-0.003149436413828967,1.1511613208560922,-0.004358471027047117
2021-11-10,Equity Maximum Sharpe,Equity,max_sharpe,-0.006511503597471782,1.1436655297740674,-0.010841594424746859
2021-11-11,Equity Maximum Sharpe,Equity,max_sharpe,0.005785355102675228,1.1502820409824996,-0.005118961795697929
2021-11-12,Equity Maximum Sharpe,Equity,max_sharpe,0.004338966028765889,1.1552730756818221,-0.0008022067682661449
2021-11-15,Equity Maximum Sharpe,Equity,max_sharpe,0.001445335969458172,1.1569428334126517,0.0
2021-11-16,Equity Maximum Sharpe,Equity,max_sharpe,-0.00011791110620356228,1.1568064170033499,-0.0001179111062034055
2021-11-17,Equity Maximum Sharpe,Equity,max_sharpe,-0.010701097163010237,1.1444273191362033,-0.010817746491009528
2021-11-18,Equity Maximum Sharpe,Equity,max_sharpe,0.007695319330476197,1.1532340528074774,-0.003205673174217716
2021-11-19,Equity Maximum Sharpe,Equity,max_sharpe,-0.00583697639063724,1.146502652868361,-0.009023938126221043
2021-11-22,Equity Maximum Sharpe,Equity,max_sharpe,0.005570978724636242,1.1528897947552297,-0.003503231568898424
2021-11-23,Equity Maximum Sharpe,Equity,max_sharpe,0.011047730325149527,1.1656266103023023,0.0
2021-11-24,Equity Maximum Sharpe,Equity,max_sharpe,0.00334343848717749,1.1695238111728654,0.0
2021-11-26,Equity Maximum Sharpe,Equity,max_sharpe,-0.02667480737652015,1.1383269887875755,-0.02667480737652006
2021-11-29,Equity Maximum Sharpe,Equity,max_sharpe,0.013248081114118725,1.1534076370694237,-0.013780116274229148
2021-11-30,Equity Maximum Sharpe,Equity,max_sharpe,-0.0187136403817895,1.131823181335697,-0.03223588051564352
2021-12-01,Equity Maximum Sharpe,Equity,max_sharpe,-0.008196400082947223,1.1225463057183154,-0.040168062424858486
2021-12-02,Equity Maximum Sharpe,Equity,max_sharpe,0.022706370584813965,1.1480352581345694,-0.018373762751137224
2021-12-03,Equity Maximum Sharpe,Equity,max_sharpe,-0.0065443946684118634,1.1405220623120846,-0.02479791226456185
2021-12-06,Equity Maximum Sharpe,Equity,max_sharpe,0.006546662791333966,1.1479886756601188,-0.01841359304275303
2021-12-07,Equity Maximum Sharpe,Equity,max_sharpe,0.02102458224173312,1.1721246579841134,0.0
2021-12-08,Equity Maximum Sharpe,Equity,max_sharpe,-0.0031415961285171964,1.168442315696451,-0.0031415961285171656
2021-12-09,Equity Maximum Sharpe,Equity,max_sharpe,-0.007521275938646407,1.159654138621707,-0.01063924325579324
2021-12-10,Equity Maximum Sharpe,Equity,max_sharpe,0.005820876242374042,1.1664043418465808,-0.004880296731723632
2021-12-13,Equity Maximum Sharpe,Equity,max_sharpe,-0.0066421464096901766,1.1586569134351374,-0.011490027495999033
2021-12-14,Equity Maximum Sharpe,Equity,max_sharpe,-0.002740958108491911,1.1554810833732971,-0.014199491920458995
2021-12-15,Equity Maximum Sharpe,Equity,max_sharpe,0.013898837357108467,1.171540927020318,-0.0004980109921065567
2021-12-16,Equity Maximum Sharpe,Equity,max_sharpe,-0.0002160144223196228,1.171287857283744,-0.000713917836869471
2021-12-17,Equity Maximum Sharpe,Equity,max_sharpe,-0.015151447293338057,1.1535411510487825,-0.015854548241730382
2021-12-20,Equity Maximum Sharpe,Equity,max_sharpe,-0.009848475980313805,1.142180528730375,-0.025546881084506756
2021-12-21,Equity Maximum Sharpe,Equity,max_sharpe,0.010816030567551779,1.1545343882427852,-0.01500716636367061
2021-12-22,Equity Maximum Sharpe,Equity,max_sharpe,0.009745276753202244,1.1657856453773001,-0.005408138599963808
2021-12-23,Equity Maximum Sharpe,Equity,max_sharpe,0.0018652391388463121,1.1679601143905631,-0.003552986932902402
2021-12-27,Equity Maximum Sharpe,Equity,max_sharpe,0.019015685058723787,1.1901696760869651,0.0
2021-12-28,Equity Maximum Sharpe,Equity,max_sharpe,-0.0030001697412460437,1.1865989650378204,-0.0030001697412460615
2021-12-29,Equity Maximum Sharpe,Equity,max_sharpe,0.0015970250395781062,1.1884939932969232,-0.0014079360478677083
2021-12-30,Equity Maximum Sharpe,Equity,max_sharpe,-0.00389247086368756,1.183867815056347,-0.005294926561511204
2021-12-31,Equity Maximum Sharpe,Equity,max_sharpe,-0.0010346913167919556,1.182642877307879,-0.006324139263766737
2022-01-03,Equity Maximum Sharpe,Equity,max_sharpe,-0.005960862567487048,1.1755933056498293,-0.012247304506244783
2022-01-04,Equity Maximum Sharpe,Equity,max_sharpe,-0.001881657397942822,1.1733812418092813,-0.014105916673058605
2022-01-05,Equity Maximum Sharpe,Equity,max_sharpe,-0.010612796138819103,1.1609283858968449,-0.024569009593875424
2022-01-06,Equity Maximum Sharpe,Equity,max_sharpe,0.0008887235827073079,1.1619601303312257,-0.023702121069397952
2022-01-07,Equity Maximum Sharpe,Equity,max_sharpe,-0.008089428487576674,1.152560536951496,-0.03159981294357983
2022-01-10,Equity Maximum Sharpe,Equity,max_sharpe,-0.0005608826639324922,1.1519140857271872,-0.03214297182024872
2022-01-11,Equity Maximum Sharpe,Equity,max_sharpe,0.003915029105701312,1.1564238629000765,-0.02835378338476746
2022-01-12,Equity Maximum Sharpe,Equity,max_sharpe,0.004472228060883292,1.1615956541500132,-0.024008359909569732
2022-01-13,Equity Maximum Sharpe,Equity,max_sharpe,-0.013715099687346001,1.145664253956958,-0.037394182547426325
2022-01-14,Equity Maximum Sharpe,Equity,max_sharpe,-0.0026701386392180425,1.1426051715648966,-0.03996447353494237
2022-01-18,Equity Maximum Sharpe,Equity,max_sharpe,-0.013831930203463773,1.1268007365816943,-0.05324361792985255
2022-01-19,Equity Maximum Sharpe,Equity,max_sharpe,-0.010393156863862942,1.1150897197720844,-0.06308340552057112
2022-01-20,Equity Maximum Sharpe,Equity,max_sharpe,-0.015884471091910525,1.097377109353478,-0.0779658300811108
2022-01-21,Equity Maximum Sharpe,Equity,max_sharpe,-0.01229038371810432,1.0838899235960597,-0.08929798383061771
2022-01-24,Equity Maximum Sharpe,Equity,max_sharpe,0.0016071582952442204,1.0856319062778987,-0.08783434153083547
2022-01-25,Equity Maximum Sharpe,Equity,max_sharpe,-0.0021656018940065113,1.0832808597654695,-0.08980972920846397
2022-01-26,Equity Maximum Sharpe,Equity,max_sharpe,-0.00922324025613783,1.073289500130977,-0.09820463275477342
2022-01-27,Equity Maximum Sharpe,Equity,max_sharpe,-0.0031525892479711487,1.0699058591929038,-0.10104762313342086
2022-01-28,Equity Maximum Sharpe,Equity,max_sharpe,0.028676882144031385,1.1005874234221873,-0.07526847176892115
2022-01-31,Equity Maximum Sharpe,Equity,max_sharpe,0.010618293202408433,1.1122737833789673,-0.0654494012686524
2022-02-01,Equity Maximum Sharpe,Equity,max_sharpe,0.006675572984046562,1.1196988481981553,-0.05921074053953668
2022-02-02,Equity Maximum Sharpe,Equity,max_sharpe,0.017767817736611232,1.1395934532528336,-0.0424949684488819
2022-02-03,Equity Maximum Sharpe,Equity,max_sharpe,-0.006393923887447901,1.132306979450101,-0.04861718274246807
2022-02-04,Equity Maximum Sharpe,Equity,max_sharpe,-0.0016469384288136644,1.1304421395724307,-0.05018405166472262
2022-02-07,Equity Maximum Sharpe,Equity,max_sharpe,0.0041139672887763375,1.1350927415564862,-0.04627653992291303
2022-02-08,Equity Maximum Sharpe,Equity,max_sharpe,0.0042305583177959846,1.1398948175957477,-0.04224175720600687
2022-02-09,Equity Maximum Sharpe,Equity,max_sharpe,0.0140568237933144,1.1559181181896032,-0.028778718350457422
2022-02-10,Equity Maximum Sharpe,Equity,max_sharpe,-0.017714182729799563,1.1354419734233065,-0.04598310960466756
2022-02-11,Equity Maximum Sharpe,Equity,max_sharpe,-0.008988745190802939,1.125235774845262,-0.0545585243401534
2022-02-14,Equity Maximum Sharpe,Equity,max_sharpe,-0.004336944458881184,1.1203556897866118,-0.058658851509212906
2022-02-15,Equity Maximum Sharpe,Equity,max_sharpe,0.00843801569012594,1.1298092686755532,-0.05071580012848642
2022-02-16,Equity Maximum Sharpe,Equity,max_sharpe,0.0006532672324788583,1.1305473360497298,-0.05009566386640041
2022-02-17,Equity Maximum Sharpe,Equity,max_sharpe,-0.011054579033141769,1.11804961117266,-0.06059645642411349
2022-02-18,Equity Maximum Sharpe,Equity,max_sharpe,-0.0057073429791024595,1.1116685185740456,-0.06595795464308529
2022-02-22,Equity Maximum Sharpe,Equity,max_sharpe,-0.006008170165045459,1.1049894249473287,-0.07156983819289675
2022-02-23,Equity Maximum Sharpe,Equity,max_sharpe,-0.007486294605701779,1.096717148575988,-0.07852033990500418
2022-02-24,Equity Maximum Sharpe,Equity,max_sharpe,0.001604220729349591,1.0984765249599666,-0.07704208313260585
2022-02-25,Equity Maximum Sharpe,Equity,max_sharpe,0.03532030397669856,1.1372750497328201,-0.044442928951148986
2022-02-28,Equity Maximum Sharpe,Equity,max_sharpe,-0.0015815997677109004,1.1354763357783393,-0.045954237792754316
2022-03-01,Equity Maximum Sharpe,Equity,max_sharpe,0.0013708297059782577,1.1370328804698595,-0.04464640352105809
2022-03-02,Equity Maximum Sharpe,Equity,max_sharpe,0.019135526993647616,1.1587906038467553,-0.026365208987157107
2022-03-03,Equity Maximum Sharpe,Equity,max_sharpe,0.006496370977299165,1.1663185374943523,-0.020040116188332457
2022-03-04,Equity Maximum Sharpe,Equity,max_sharpe,0.01015915620117653,1.1781673496970853,-0.010084550657802893
2022-03-07,Equity Maximum Sharpe,Equity,max_sharpe,-0.010673766073478459,1.1655918670110084,-0.020650676596603912
2022-03-08,Equity Maximum Sharpe,Equity,max_sharpe,-0.01569630627617829,1.147296380073381,-0.03602284352811158
2022-03-09,Equity Maximum Sharpe,Equity,max_sharpe,0.010441306053265504,1.1592756527115309,-0.025957663009032017
2022-03-10,Equity Maximum Sharpe,Equity,max_sharpe,0.0076305797925354055,1.1681215980810897,-0.01852515523531484
2022-03-11,Equity Maximum Sharpe,Equity,max_sharpe,-0.006400095050173443,1.1606455088232102,-0.024806687531163107
2022-03-14,Equity Maximum Sharpe,Equity,max_sharpe,-0.007916787559154401,1.1514569248983701,-0.03252708581508701
2022-03-15,Equity Maximum Sharpe,Equity,max_sharpe,0.012755148724916163,1.1661439292257836,-0.02018682490733026
2022-03-16,Equity Maximum Sharpe,Equity,max_sharpe,0.006151963475480229,1.1733180040855338,-0.01415905004136575
2022-03-17,Equity Maximum Sharpe,Equity,max_sharpe,0.013858085029342358,1.1895779447526094,-0.0004971823314312562
2022-03-18,Equity Maximum Sharpe,Equity,max_sharpe,0.00937270391828245,1.2007275066164946,0.0
2022-03-21,Equity Maximum Sharpe,Equity,max_sharpe,0.013792584943323527,1.2172886427452878,0.0
2022-03-22,Equity Maximum Sharpe,Equity,max_sharpe,0.0012247219982588682,1.2187794829242886,0.0
2022-03-23,Equity Maximum Sharpe,Equity,max_sharpe,0.0017236806284227867,1.2208802695093244,0.0
2022-03-24,Equity Maximum Sharpe,Equity,max_sharpe,0.01629995407981787,1.240780561839282,0.0
2022-03-25,Equity Maximum Sharpe,Equity,max_sharpe,0.010693893935171048,1.2540493375644133,0.0
2022-03-28,Equity Maximum Sharpe,Equity,max_sharpe,0.0002136071718742854,1.2543172114968013,0.0
2022-03-29,Equity Maximum Sharpe,Equity,max_sharpe,0.004603298063710039,1.2600912074877628,0.0
2022-03-30,Equity Maximum Sharpe,Equity,max_sharpe,7.12408052105421e-05,1.260180977400023,0.0
2022-03-31,Equity Maximum Sharpe,Equity,max_sharpe,-0.009050988121705584,1.248775094342376,-0.009050988121705572
2022-04-01,Equity Maximum Sharpe,Equity,max_sharpe,0.012857076266968736,1.264830690970627,0.0
2022-04-04,Equity Maximum Sharpe,Equity,max_sharpe,-0.0037205899216230377,1.2601247746492423,-0.003720589921622941
2022-04-05,Equity Maximum Sharpe,Equity,max_sharpe,-0.005483818022176817,1.2532144796998292,-0.009184004905734566
2022-04-06,Equity Maximum Sharpe,Equity,max_sharpe,0.008194024971131081,1.2634833504406726,-0.00106523390013602
2022-04-07,Equity Maximum Sharpe,Equity,max_sharpe,0.007659422974278239,1.273160903842656,0.0
2022-04-08,Equity Maximum Sharpe,Equity,max_sharpe,0.00431939750983643,1.2786601918803349,0.0
2022-04-11,Equity Maximum Sharpe,Equity,max_sharpe,-0.023726690648576097,1.248321817062941,-0.023726690648576132
2022-04-12,Equity Maximum Sharpe,Equity,max_sharpe,0.0071309822870873575,1.2572235778290015,-0.016764902972235096
2022-04-13,Equity Maximum Sharpe,Equity,max_sharpe,0.0042574893330791,1.2625761938009041,-0.01257879003473028
2022-04-14,Equity Maximum Sharpe,Equity,max_sharpe,0.0005599276929934985,1.2632831451763276,-0.012025905554621685
2022-04-18,Equity Maximum Sharpe,Equity,max_sharpe,0.005615227033105056,1.2703767668435877,-0.006478206711484469
2022-04-19,Equity Maximum Sharpe,Equity,max_sharpe,0.0010518034611546076,1.2717129535239242,-0.005433217050570982
2022-04-20,Equity Maximum Sharpe,Equity,max_sharpe,0.002828522079590067,1.2753100216918674,-0.0026200629453716484
2022-04-21,Equity Maximum Sharpe,Equity,max_sharpe,-0.021210984658069774,1.2482594403874785,-0.023775473488504062
2022-04-22,Equity Maximum Sharpe,Equity,max_sharpe,-0.024584108851907295,1.2175720944295718,-0.04777508351216431
2022-04-25,Equity Maximum Sharpe,Equity,max_sharpe,-0.008699963577264599,1.2069792615553407,-0.05605940560297229
2022-04-26,Equity Maximum Sharpe,Equity,max_sharpe,-0.013778912833170308,1.1903483995189255,-0.06906588077285991
2022-04-27,Equity Maximum Sharpe,Equity,max_sharpe,0.002230931710475706,1.1930039855099261,-0.06698903032591241
2022-04-28,Equity Maximum Sharpe,Equity,max_sharpe,0.028644017060867638,1.2271764120245556,-0.0402638481925911
2022-04-29,Equity Maximum Sharpe,Equity,max_sharpe,-0.040765613570481855,1.1771498126291522,-0.0793880812867932
2022-05-02,Equity Maximum Sharpe,Equity,max_sharpe,-0.007175276010279911,1.1687034378180887,-0.0859937259019139
2022-05-03,Equity Maximum Sharpe,Equity,max_sharpe,0.005907198249349474,1.1756072007199765,-0.08059450963966719
2022-05-04,Equity Maximum Sharpe,Equity,max_sharpe,0.0205084255107623,1.199717053425858,-0.061738950626426314
2022-05-05,Equity Maximum Sharpe,Equity,max_sharpe,-0.020623027316170512,1.174975255861381,-0.08108873387735627
2022-05-06,Equity Maximum Sharpe,Equity,max_sharpe,0.0016034388311942653,1.1768592568123217,-0.07961531587083326
2022-05-09,Equity Maximum Sharpe,Equity,max_sharpe,-0.0452756616666009,1.1235761752716797,-0.12128634143258665
2022-05-10,Equity Maximum Sharpe,Equity,max_sharpe,-0.0032730062682707443,1.119898703407136,-0.1241623767450929
2022-05-11,Equity Maximum Sharpe,Equity,max_sharpe,0.0006624972094369059,1.1206406331729952,-0.12358213676376661
2022-05-12,Equity Maximum Sharpe,Equity,max_sharpe,0.0017536207648386451,1.1226058118572493,-0.12204523220012009
2022-05-13,Equity Maximum Sharpe,Equity,max_sharpe,0.01749659723751516,1.1422475936038092,-0.10668401123516946
2022-05-16,Equity Maximum Sharpe,Equity,max_sharpe,0.0067837987425846255,1.1499963713930192,-0.10062393535385572
2022-05-17,Equity Maximum Sharpe,Equity,max_sharpe,0.008097790153975281,1.159308800686393,-0.09334097671284314
2022-05-18,Equity Maximum Sharpe,Equity,max_sharpe,-0.03265285724060449,1.1214540559198038,-0.12294598436614457
2022-05-19,Equity Maximum Sharpe,Equity,max_sharpe,-0.0005483552373602652,1.1208391007147813,-0.1234269215290652
2022-05-20,Equity Maximum Sharpe,Equity,max_sharpe,0.003700452575810988,1.1249867126520912,-0.12018320442295072
2022-05-23,Equity Maximum Sharpe,Equity,max_sharpe,0.018624823039226353,1.1459393910967173,-0.10379677229838902
2022-05-24,Equity Maximum Sharpe,Equity,max_sharpe,0.005480887184284614,1.152220155619346,-0.09888478351316488
2022-05-25,Equity Maximum Sharpe,Equity,max_sharpe,0.009996875979687292,1.1637387576163687,-0.08987644645053694
2022-05-26,Equity Maximum Sharpe,Equity,max_sharpe,0.008453631663402912,1.1735765764256836,-0.08218259716064236
2022-05-27,Equity Maximum Sharpe,Equity,max_sharpe,0.01778269819128648,1.194445934488625,-0.06586132729123961
2022-05-31,Equity Maximum Sharpe,Equity,max_sharpe,-0.016586080432356445,1.1746347581470955,-0.08135502645176174
2022-06-01,Equity Maximum Sharpe,Equity,max_sharpe,0.0018361145928385103,1.1767915221677847,-0.07966828901019207
2022-06-02,Equity Maximum Sharpe,Equity,max_sharpe,0.0015858447740395437,1.1786577308533486,-0.07820878577593593
2022-06-03,Equity Maximum Sharpe,Equity,max_sharpe,0.001858943039138475,1.180848788437645,-0.07649522841471523
2022-06-06,Equity Maximum Sharpe,Equity,max_sharpe,-0.003275052410759964,1.1769814467663293,-0.07951975494324393
2022-06-07,Equity Maximum Sharpe,Equity,max_sharpe,0.014278599099375996,1.1937870929921093,-0.06637658654518319
2022-06-08,Equity Maximum Sharpe,Equity,max_sharpe,-0.010065101347790508,1.1817715049134596,-0.07577360082227591
2022-06-09,Equity Maximum Sharpe,Equity,max_sharpe,-0.025102121629728483,1.1521065328585747,-0.09897364430784117
2022-06-10,Equity Maximum Sharpe,Equity,max_sharpe,-0.011605620421678585,1.138735621752882,-0.10943061418193267
2022-06-13,Equity Maximum Sharpe,Equity,max_sharpe,-0.04043243122860725,1.092693772038793,-0.14543849962832478
2022-06-14,Equity Maximum Sharpe,Equity,max_sharpe,-0.008432526140435324,1.083479603242585,-0.1526446118188186
2022-06-15,Equity Maximum Sharpe,Equity,max_sharpe,-0.005105426963364073,1.0779479772619354,-0.15697072286519065
2022-06-16,Equity Maximum Sharpe,Equity,max_sharpe,-0.0253914533044425,1.0505773115326706,-0.1783764613898371
2022-06-17,Equity Maximum Sharpe,Equity,max_sharpe,-0.02090526636741974,1.0286147129955125,-0.19555272031822446
2022-06-21,Equity Maximum Sharpe,Equity,max_sharpe,0.03318350602176919,1.0627477555182794,-0.16885833916870852
2022-06-22,Equity Maximum Sharpe,Equity,max_sharpe,-0.007925613085886346,1.0543248280001474,-0.17544564639201832
2022-06-23,Equity Maximum Sharpe,Equity,max_sharpe,0.0032816468309174256,1.0577847497307116,-0.17273975021058152
2022-06-24,Equity Maximum Sharpe,Equity,max_sharpe,0.0192727739567438,1.0781711961071623,-0.15679615041299078
2022-06-27,Equity Maximum Sharpe,Equity,max_sharpe,0.011160523314712126,1.0902041508785674,-0.14738555419061983
2022-06-28,Equity Maximum Sharpe,Equity,max_sharpe,0.0036588052678595186,1.094192995568844,-0.14426600396483946
2022-06-29,Equity Maximum Sharpe,Equity,max_sharpe,-0.009013265595987648,1.0843307434865126,-0.1519789617506203
2022-06-30,Equity Maximum Sharpe,Equity,max_sharpe,-0.005164716158844429,1.078730482974096,-0.15635874970990693
2022-07-01,Equity Maximum Sharpe,Equity,max_sharpe,0.019502240079999754,1.099768143834671,-0.1399058555053584
2022-07-05,Equity Maximum Sharpe,Equity,max_sharpe,-0.022561496614121036,1.0749557285812268,-0.15931086663419958
2022-07-06,Equity Maximum Sharpe,Equity,max_sharpe,0.000556425434963633,1.0755538612900692,-0.1588430858174973
2022-07-07,Equity Maximum Sharpe,Equity,max_sharpe,0.006509224394055732,1.0825548827210993,-0.15336780671247197
2022-07-08,Equity Maximum Sharpe,Equity,max_sharpe,-0.002284947706560699,1.0800813014245996,-0.15530231700082486
2022-07-11,Equity Maximum Sharpe,Equity,max_sharpe,0.002228355103754855,1.0824881061050995,-0.15342003060778353
2022-07-12,Equity Maximum Sharpe,Equity,max_sharpe,-0.009912480610466899,1.0717579637422716,-0.1618117381395936
2022-07-13,Equity Maximum Sharpe,Equity,max_sharpe,-0.0027751468804358146,1.06878367797261,-0.16413783367971335
2022-07-14,Equity Maximum Sharpe,Equity,max_sharpe,-0.0039694988762394075,1.0645411423639548,-0.16745578760961277
2022-07-15,Equity Maximum Sharpe,Equity,max_sharpe,0.012533851468814673,1.0778839429247868,-0.15702080211029046
2022-07-18,Equity Maximum Sharpe,Equity,max_sharpe,-0.0069590449621885824,1.0703829001019523,-0.16288713225059448
2022-07-19,Equity Maximum Sharpe,Equity,max_sharpe,0.01372804983981275,1.085077169902235,-0.15139520508058213
2022-07-20,Equity Maximum Sharpe,Equity,max_sharpe,-0.0074615018161556645,1.0769808646283405,-0.1577270712990717
2022-07-21,Equity Maximum Sharpe,Equity,max_sharpe,-0.0037596132807479485,1.0729318330665725,-0.1608936917878302
2022-07-22,Equity Maximum Sharpe,Equity,max_sharpe,0.003674558833800588,1.0768743842118331,-0.1578103462904913
2022-07-25,Equity Maximum Sharpe,Equity,max_sharpe,0.019234914759596215,1.0975879711989405,-0.141610900089975
2022-07-26,Equity Maximum Sharpe,Equity,max_sharpe,0.001276364260519515,1.098988893258155,-0.14051528292123028
2022-07-27,Equity Maximum Sharpe,Equity,max_sharpe,0.003388248112664998,1.102712540301577,-0.13760313545072356
2022-07-28,Equity Maximum Sharpe,Equity,max_sharpe,0.01100719587295004,1.1148503132242347,-0.12811056424241174
2022-07-29,Equity Maximum Sharpe,Equity,max_sharpe,0.017778829588652602,1.1346710469599042,-0.11260939054393126
2022-08-01,Equity Maximum Sharpe,Equity,max_sharpe,-0.009577436770365851,1.123803806752481,-0.12110831799661315
2022-08-02,Equity Maximum Sharpe,Equity,max_sharpe,-0.007385839587020026,1.1155035721085247,-0.12759967097425629
